created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-27T01:58:56Z,1618790630435717e3,1618790630435717121,"Soy Aquiles Álvarez, y estoy listo para liderar el cambio que merece Guayaquil. Juntos vamos a convertirla en una ciudad potencia, segura, llena de dignidad, esperanza y oportunidades.
Este 5 de febrero, tú tienes el #PoderDelCambio. #VotaTodito5 #AquilesAlcalde https://t.co/SSJvAOtbYJ","Soy Aquiles Álvarez, y estoy listo para liderar el cambio que merece Guayaquil. Juntos vamos a convertirla en una ciudad potencia, segura, llena de dignidad, esperanza y oportunidades.
Este 5 de febrero, tú tienes el #PoderDelCambio. #VotaTodito5 #AquilesAlcalde https://t.co/SSJvAOtbYJ",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,254,638,FALSE,NA,FALSE,NA,es,FALSE,NA,262,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T20:16:19Z,1618704407377612800,1618704407377612803,"En mi Alcaldía tendremos una Guayaquil verde y sostenible. 🌳 Reforestaremos la ciudad. Recuperaremos el Estero Salado. Las canteras de vía a la Costa cumplirán todos los reglamentos. 

¡Más oxígeno y vida para nuestra ciudad! Este 5 de febrero, #VotaTodito5 
#AquilesAlcalde https://t.co/N6m5iZeVQS","En mi Alcaldía tendremos una Guayaquil verde y sostenible. 🌳 Reforestaremos la ciudad. Recuperaremos el Estero Salado. Las canteras de vía a la Costa cumplirán todos los reglamentos. 

¡Más oxígeno y vida para nuestra ciudad! Este 5 de febrero, #VotaTodito5 
#AquilesAlcalde https://t.co/N6m5iZeVQS",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,329,671,FALSE,NA,FALSE,NA,es,FALSE,NA,274,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T14:00:13Z,1618609760919773200,1618609760919773187,"¡El 5 de febrero llega el #PoderDelCambio y la Parroquia Letamendi lo sabe! 😎 
Con @marcelaguinaga sabemos lo que hay que hacer y estamos listos para devolverles la esperanza y la dignidad a los guayaquileños. 
¡Vota todito 5️⃣! https://t.co/c3U9KHuI0f","¡El 5 de febrero llega el #PoderDelCambio y la Parroquia Letamendi lo sabe! 😎 
Con @marcelaguinaga sabemos lo que hay que hacer y estamos listos para devolverles la esperanza y la dignidad a los guayaquileños. 
¡Vota todito 5️⃣! https://t.co/c3U9KHuI0f",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,198,414,FALSE,NA,FALSE,NA,es,FALSE,NA,228,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T01:09:28Z,1618415791912923100,1618415791912923136,"¡Estamos en vivo con el Podcast de Correa junto al @MashiRafael! 
Conéctate aquí ▶️ https://t.co/HFbryE1nC8 y conoce más sobre mi vida y las propuestas de cambio para Guayaquil. 
#AquilEsRC5","¡Estamos en vivo con el Podcast de Correa junto al @MashiRafael! 
Conéctate aquí ▶️ https://t.co/HFbryE1nC8 y conoce más sobre mi vida y las propuestas de cambio para Guayaquil. 
#AquilEsRC5",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20,49,FALSE,NA,FALSE,NA,es,FALSE,NA,190,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26T00:46:19Z,161840996553395e4,1618409965533949952,"En pocos minutos, estamos EN VIVO 🔴 junto al @MashiRafael en el Podcast de Correa. Hablamos sobre las propuestas de cambio para recuperar nuestra Guayaquil. 💪🏼

Conéctate a mi Facebook Live, a las 20H00. 
#AquilEsRC5 https://t.co/po3UgCFRza","En pocos minutos, estamos EN VIVO 🔴 junto al @MashiRafael en el Podcast de Correa. Hablamos sobre las propuestas de cambio para recuperar nuestra Guayaquil. 💪🏼

Conéctate a mi Facebook Live, a las 20H00. 
#AquilEsRC5 https://t.co/po3UgCFRza",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,182,360,FALSE,NA,FALSE,NA,es,FALSE,NA,216,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25T21:12:20Z,1618356118232916e3,1618356118232915968,"No te pierdas la conversación que mantuve junto al @MashiRafael en su podcast 🎙️, donde hablamos sobre el cambio que merece Guayaquil. También conocerás más sobre mi visión para Guayaquil   Conéctate HOY, a las 20h00 en mi Facebook Live. ¡Nos vemos! #AquilEsRC5 https://t.co/EEsWhyB386","No te pierdas la conversación que mantuve junto al @MashiRafael en su podcast 🎙️, donde hablamos sobre el cambio que merece Guayaquil. También conocerás más sobre mi visión para Guayaquil   Conéctate HOY, a las 20h00 en mi Facebook Live. ¡Nos vemos! #AquilEsRC5 https://t.co/EEsWhyB386",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,384,994,FALSE,NA,FALSE,NA,es,FALSE,NA,261,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25T17:43:07Z,1618303464848920600,1618303464848920577,"En @Caravana750 conversamos sobre la propuesta de transporte fluvial para Guayaquil y la incorporación de 5000 policías ciudadanos para combatir la inseguridad y recuperar el espacio público. #AquilEsRC5

¡Este 5 de febrero, #VotaTodito5! https://t.co/BlkzweeU4w","En @Caravana750 conversamos sobre la propuesta de transporte fluvial para Guayaquil y la incorporación de 5000 policías ciudadanos para combatir la inseguridad y recuperar el espacio público. #AquilEsRC5

¡Este 5 de febrero, #VotaTodito5! https://t.co/BlkzweeU4w",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,76,209,FALSE,NA,FALSE,NA,es,FALSE,NA,238,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25T01:34:48Z,1618059780882575400,1618059780882575366,"Te invito a ver mi documental “Me la juego por Guayaquil” donde te cuento un poco más de mi historia y por qué decidí jugármela por el cambio que nuestra ciudad necesita.

Míralo completo aquí ▶️ https://t.co/ADhnjtt4FS
#AquilEsRC5 https://t.co/ph5Ur7gDXr","Te invito a ver mi documental “Me la juego por Guayaquil” donde te cuento un poco más de mi historia y por qué decidí jugármela por el cambio que nuestra ciudad necesita.

Míralo completo aquí ▶️ https://t.co/ADhnjtt4FS
#AquilEsRC5 https://t.co/ph5Ur7gDXr",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,441,1055,FALSE,NA,FALSE,NA,es,FALSE,NA,231,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25T01:31:46Z,1618059016768454700,1618059016768454658,"¡Las familias de Bastión Popular están cansadas del abandono por eso eligen el cambio! 💪🏼
Faltan pocos días para que recuperemos Guayaquil y la transformemos en una ciudad potencia. Este 5 de febrero, ¡cuento contigo! #VotaTodito5 #AquilEsRC5 https://t.co/5Vtro0z9Yg","¡Las familias de Bastión Popular están cansadas del abandono por eso eligen el cambio! 💪🏼
Faltan pocos días para que recuperemos Guayaquil y la transformemos en una ciudad potencia. Este 5 de febrero, ¡cuento contigo! #VotaTodito5 #AquilEsRC5 https://t.co/5Vtro0z9Yg",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,167,363,FALSE,NA,FALSE,NA,es,FALSE,NA,242,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T18:58:22Z,1617960014836301800,1617960014836301824,"En @RtpEcuador dialogué sobre mi compromiso de proteger la vida de los guayaquileños. Lo haré con un verdadero plan de seguridad que nos permitirá devolverle la paz a las familias de nuestra ciudad.
¡Vamos a recuperar Guayaquil! 
#AquilesAlcalde #VotaTodito5 
@MashiRafael https://t.co/IoWVtSOUrL","En @RtpEcuador dialogué sobre mi compromiso de proteger la vida de los guayaquileños. Lo haré con un verdadero plan de seguridad que nos permitirá devolverle la paz a las familias de nuestra ciudad.
¡Vamos a recuperar Guayaquil! 
#AquilesAlcalde #VotaTodito5 
@MashiRafael https://t.co/IoWVtSOUrL",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,144,335,FALSE,NA,FALSE,NA,es,FALSE,NA,272,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24T16:43:25Z,1617926052696973300,1617926052696973312,"Conversamos con representantes de los Emprendedores Eléctricos y la Asociación de Cangrejeros, para conocer sus necesidades que no han sido atendidas. Mi compromiso es buscar la equidad en todos los sectores de la ciudad, generando bienestar y desarrollo.
#AquilesAlcalde https://t.co/h98DItHAQz","Conversamos con representantes de los Emprendedores Eléctricos y la Asociación de Cangrejeros, para conocer sus necesidades que no han sido atendidas. Mi compromiso es buscar la equidad en todos los sectores de la ciudad, generando bienestar y desarrollo.
#AquilesAlcalde https://t.co/h98DItHAQz",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,114,279,FALSE,NA,FALSE,NA,es,FALSE,NA,271,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23T21:16:34Z,1617632404625326e3,1617632404625326080,"Estamos listos para recuperar Guayaquil, para devolverle la dignidad a su gente. Porque hasta quienes nos criticaban saben que estábamos mejor y nos brindarán su respaldo este 5 de febrero, votando todito 5️⃣.
#AquilesAlcalde 
@mashirafael https://t.co/xFz2zxcKNL","Estamos listos para recuperar Guayaquil, para devolverle la dignidad a su gente. Porque hasta quienes nos criticaban saben que estábamos mejor y nos brindarán su respaldo este 5 de febrero, votando todito 5️⃣.
#AquilesAlcalde 
@mashirafael https://t.co/xFz2zxcKNL",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,236,563,FALSE,NA,FALSE,NA,es,FALSE,NA,239,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23T17:59:48Z,1.6175828899396321e+18,1617582889939632131,"Arrancamos la semana en @Radio11Q dialogando sobre los beneficios de nuestro programa #SocioGuayaquil 
- Certificaciones de oficios.
- Red Municipal de Empleo.
- Microcréditos a emprendedores.
- Feria de Emprendedores.
El cambio llega con trabajo digno! #VotaTodo5 #AquilesAlcalde https://t.co/PxeAyuprBH","Arrancamos la semana en @Radio11Q dialogando sobre los beneficios de nuestro programa #SocioGuayaquil 
- Certificaciones de oficios.
- Red Municipal de Empleo.
- Microcréditos a emprendedores.
- Feria de Emprendedores.
El cambio llega con trabajo digno! #VotaTodo5 #AquilesAlcalde https://t.co/PxeAyuprBH",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,72,199,FALSE,NA,FALSE,NA,es,FALSE,NA,280,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23T01:36:17Z,1617335380465909800,1617335380465909760,"¡Más oportunidades de empleo y crecimiento para los guayaquileños! 
Con #SocioGuayaquil 🤝 gestionaré certificaciones y capacitaciones a oficios artesanos como: albañilería, construcción, costura, maquillaje profesional y más. 
¡Este 5 de febrero, vota todo 5! 
#AquilesAlcalde https://t.co/EBxiwkpz7z","¡Más oportunidades de empleo y crecimiento para los guayaquileños! 
Con #SocioGuayaquil 🤝 gestionaré certificaciones y capacitaciones a oficios artesanos como: albañilería, construcción, costura, maquillaje profesional y más. 
¡Este 5 de febrero, vota todo 5! 
#AquilesAlcalde https://t.co/EBxiwkpz7z",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,180,333,FALSE,NA,FALSE,NA,es,FALSE,NA,276,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23T00:29:52Z,1617318662293303300,1617318662293303298,"Como parte de mi plan #SocioGuayaquil 🤝, aumentaré al 15% la bolsa de empleo para brindar trabajo en cada obra municipal. Además, haré posible que contraten a personas del mismo sector.
¡El cambio significa más camello para los guayaquileños! 💪🏼
#AquilesAlcalde #VotaTodo5 https://t.co/fACzHxIltS","Como parte de mi plan #SocioGuayaquil 🤝, aumentaré al 15% la bolsa de empleo para brindar trabajo en cada obra municipal. Además, haré posible que contraten a personas del mismo sector.
¡El cambio significa más camello para los guayaquileños! 💪🏼
#AquilesAlcalde #VotaTodo5 https://t.co/fACzHxIltS",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,207,384,FALSE,NA,FALSE,NA,es,FALSE,NA,272,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T22:16:39Z,1617285137137270800,1617285137137270786,"¡Pilas, Guayaquil! Cambiemos la historia, ya no votemos por los mismos de siempre. Nos estamos perdiendo una ciudad potencia, con seguridad, transporte digno, empleo, salud y dignidad. 

Este 5 de febrero, ¡el #PoderDelCambio lo tienes tú!
#VotaTodito5 #AquilesAlcalde https://t.co/jRVuRiyzDy","¡Pilas, Guayaquil! Cambiemos la historia, ya no votemos por los mismos de siempre. Nos estamos perdiendo una ciudad potencia, con seguridad, transporte digno, empleo, salud y dignidad. 

Este 5 de febrero, ¡el #PoderDelCambio lo tienes tú!
#VotaTodito5 #AquilesAlcalde https://t.co/jRVuRiyzDy",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,375,870,FALSE,NA,FALSE,NA,es,FALSE,NA,268,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-22T16:23:03Z,1617196150981038e3,1617196150981038081,"¡Los Guasmos, la Floresta, la Trinitaria y las Malvinas votan todo 5️⃣! 
Las familias del distrito 1 están cansadas de vivir en el abandono; por eso, saben que este 5 de febrero llega el #PoderDelCambio 💪🏼 con seguridad, bienestar y dignidad. 
#AquilesAlcalde https://t.co/iehjDkffUT","¡Los Guasmos, la Floresta, la Trinitaria y las Malvinas votan todo 5️⃣! 
Las familias del distrito 1 están cansadas de vivir en el abandono; por eso, saben que este 5 de febrero llega el #PoderDelCambio 💪🏼 con seguridad, bienestar y dignidad. 
#AquilesAlcalde https://t.co/iehjDkffUT",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,166,452,FALSE,NA,FALSE,NA,es,FALSE,NA,259,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-21T15:16:17Z,1616816960393646e3,1616816960393646081,"¡Mi propuesta para un transporte digno en Guayaquil! 
Fortaleceremos la Metrovía, construyendo modernas y seguras estaciones. Unidades con aire acondicionado y botón de pánico. 
¡Tú tienes el poder, el 5 de febrero, vota todito 5! ✋🏼
#AquilesAlcalde #PoderDelCambio https://t.co/4ESZ72TUcM","¡Mi propuesta para un transporte digno en Guayaquil! 
Fortaleceremos la Metrovía, construyendo modernas y seguras estaciones. Unidades con aire acondicionado y botón de pánico. 
¡Tú tienes el poder, el 5 de febrero, vota todito 5! ✋🏼
#AquilesAlcalde #PoderDelCambio https://t.co/4ESZ72TUcM",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,469,992,FALSE,NA,FALSE,NA,es,FALSE,NA,265,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19T21:42:59Z,1616189500832489500,1616189500832489472,"¡SEREMOS UNA ALCALDÍA CERCANA A LAS Y LOS GUAYAQUILEÑOS! Crearemos las Unidades Municipales Parroquiales donde brindaremos servicios de salud, centros de cuidado infantil, internet y espacios para coworking. 
¡El cambio llega este 5 de febrero!
#AquilesAlcalde @MashiRafael https://t.co/DK18Rk93Rf","¡SEREMOS UNA ALCALDÍA CERCANA A LAS Y LOS GUAYAQUILEÑOS! Crearemos las Unidades Municipales Parroquiales donde brindaremos servicios de salud, centros de cuidado infantil, internet y espacios para coworking. 
¡El cambio llega este 5 de febrero!
#AquilesAlcalde @MashiRafael https://t.co/DK18Rk93Rf",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,386,784,FALSE,NA,FALSE,NA,es,FALSE,NA,273,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19T15:13:19Z,1616091438852505600,1616091438852505600,"Disfrutamos de un gran #ConexiónAquiles, junto a @marcelaguinagav y @Denisse_Angulo, donde compartimos nuestras propuestas para cambiar la vida de las mujeres y jóvenes de la ciudad y toda la provincia. 
¡Este 5 de febrero llega el CAMBIO!
#AquilesyMarcelaCambianVidas 🤝 https://t.co/wS6icfOy4e","Disfrutamos de un gran #ConexiónAquiles, junto a @marcelaguinagav y @Denisse_Angulo, donde compartimos nuestras propuestas para cambiar la vida de las mujeres y jóvenes de la ciudad y toda la provincia. 
¡Este 5 de febrero llega el CAMBIO!
#AquilesyMarcelaCambianVidas 🤝 https://t.co/wS6icfOy4e",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,153,323,FALSE,NA,FALSE,NA,es,FALSE,NA,270,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19T01:41:48Z,1615887215338422300,1615887215338422272,"Estamos EN VIVO 🔴 en un nuevo #ConexiónAquiles, junto a @marcelaguinaga, conversando sobre las propuestas para cambiar el futuro de nuestras mujeres y jóvenes de la ciudad y toda la provincia. 
#AquilesyMarcelaCambianVidas 
Conéctate aquí https://t.co/HoCEdxs4dU","Estamos EN VIVO 🔴 en un nuevo #ConexiónAquiles, junto a @marcelaguinaga, conversando sobre las propuestas para cambiar el futuro de nuestras mujeres y jóvenes de la ciudad y toda la provincia. 
#AquilesyMarcelaCambianVidas 
Conéctate aquí https://t.co/HoCEdxs4dU",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,54,144,FALSE,NA,FALSE,NA,es,FALSE,NA,262,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18T14:30:38Z,1615718310145818600,1615718310145818629,"Recorrimos Los Vergeles, junto a @marcelaguinaga, donde las familias nos piden un cambio y anhelan días llenos de bienestar y dignidad.
Este 5 de febrero, junto a ustedes, vamos a devolverles el poder de vivir en una nueva y mejor Guayaquil. 
#AquilesAlcalde #VotaTodito5 https://t.co/XLt8ot5Vnu","Recorrimos Los Vergeles, junto a @marcelaguinaga, donde las familias nos piden un cambio y anhelan días llenos de bienestar y dignidad.
Este 5 de febrero, junto a ustedes, vamos a devolverles el poder de vivir en una nueva y mejor Guayaquil. 
#AquilesAlcalde #VotaTodito5 https://t.co/XLt8ot5Vnu",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,201,424,FALSE,NA,FALSE,NA,es,FALSE,NA,271,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18T14:09:00Z,1615712868019699700,1615712868019699712,"Transportarse en Guayaquil es un caos como el #ModeloDesastroso de la sra. Viteri. ¡Ya llega el CAMBIO! Fortaleceremos la Metrovía construyendo todas las troncales, adquiriendo nuevas unidades; además, impulsaremos la Fluvía, potenciando el turismo y el comercio. https://t.co/VPVN9bGCGS","Transportarse en Guayaquil es un caos como el #ModeloDesastroso de la sra. Viteri. ¡Ya llega el CAMBIO! Fortaleceremos la Metrovía construyendo todas las troncales, adquiriendo nuevas unidades; además, impulsaremos la Fluvía, potenciando el turismo y el comercio. https://t.co/VPVN9bGCGS",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,242,570,FALSE,NA,FALSE,NA,es,FALSE,NA,263,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T22:50:24Z,1615481694576050200,1615481694576050176,"El cambio que tanto anhelamos está por llegar. Vuelven los días llenos de esperanza, obras, seguridad y dignidad. ¡Este 5 de febrero, #VolvamosASerPatria https://t.co/KctmDW9kd2","El cambio que tanto anhelamos está por llegar. Vuelven los días llenos de esperanza, obras, seguridad y dignidad. ¡Este 5 de febrero, #VolvamosASerPatria https://t.co/KctmDW9kd2",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,238,630,FALSE,NA,FALSE,NA,es,FALSE,NA,153,NA,,1615469742197809200,1615469742197809171,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T19:51:17Z,1615436618143260700,1615436618143260697,"Con el #ModeloDesastroso de Viteri, el 75% de los guayaquileños hemos sido víctimas de la delincuencia.
El cambio llega con Unidades Municipales Parroquiales donde formaremos a los jóvenes para evitar que caigan en el vicio de las drogas y de la delincuencia. 
#AquilesCambio https://t.co/Hf9craBJMA","Con el #ModeloDesastroso de Viteri, el 75% de los guayaquileños hemos sido víctimas de la delincuencia.
El cambio llega con Unidades Municipales Parroquiales donde formaremos a los jóvenes para evitar que caigan en el vicio de las drogas y de la delincuencia. 
#AquilesCambio https://t.co/Hf9craBJMA",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,150,333,FALSE,NA,FALSE,NA,es,FALSE,NA,275,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T19:31:48Z,1615431713538310100,1615431713538310144,"Con el #modelodesastroso de Viteri, Guayaquil tiene una de las tasas más altas de criminalidad en Latinoamérica. El cambio es por la seguridad, aumentaremos la Policía Ciudadana, con enfoque de género, para recuperar el espacio público y cuidar a los guayaquileños.
#AquilesCambio https://t.co/7pNB70q3vt","Con el #modelodesastroso de Viteri, Guayaquil tiene una de las tasas más altas de criminalidad en Latinoamérica. El cambio es por la seguridad, aumentaremos la Policía Ciudadana, con enfoque de género, para recuperar el espacio público y cuidar a los guayaquileños.
#AquilesCambio https://t.co/7pNB70q3vt",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,256,518,FALSE,NA,FALSE,NA,es,FALSE,NA,280,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17T15:55:37Z,1615377308176490500,1615377308176490496,"Somos una de las 50 ciudades más violentas del mundo, ahí nos ha llevado el modelo desastroso de Viteri.
Con más tecnología e inteligencia vigilaremos todos los barrios de Guayaquil para prevenir actos de violencia y delitos. Este 5 de febrero, vota por la 5️⃣. #AquilesCambio https://t.co/3XWdZXWlGh","Somos una de las 50 ciudades más violentas del mundo, ahí nos ha llevado el modelo desastroso de Viteri.
Con más tecnología e inteligencia vigilaremos todos los barrios de Guayaquil para prevenir actos de violencia y delitos. Este 5 de febrero, vota por la 5️⃣. #AquilesCambio https://t.co/3XWdZXWlGh",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,238,486,FALSE,NA,FALSE,NA,es,FALSE,NA,276,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-16T18:04:47Z,1615047429123965e3,1615047429123964928,"Soy un ciudadano que se la juega por su ciudad, para poder devolverle la seguridad y la paz que merecen las familias guayaquileñas. 
Este 5 de febrero, se acaba la inoperancia y el abandono.  ¡Guayaquil elige un cambio seguro! #AquilesCambio #VotaTodito5 https://t.co/x4bB1Npnv1","Soy un ciudadano que se la juega por su ciudad, para poder devolverle la seguridad y la paz que merecen las familias guayaquileñas. 
Este 5 de febrero, se acaba la inoperancia y el abandono.  ¡Guayaquil elige un cambio seguro! #AquilesCambio #VotaTodito5 https://t.co/x4bB1Npnv1",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,645,1447,FALSE,NA,FALSE,NA,es,FALSE,NA,254,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-16T17:35:08Z,1615039964680421400,1615039964680421393,"El modelo desastroso de garrote, persecución, hambre y desempleo… ¡debe cambiar! En la nueva replanificación de Guayaquil incluiremos a los comerciantes y microemprendedores para brindarles capacitación, apoyo y créditos. 🤝
#AquilEsCambio #SeVanPorqueSeVan https://t.co/fufnLY2Q8w","El modelo desastroso de garrote, persecución, hambre y desempleo… ¡debe cambiar! En la nueva replanificación de Guayaquil incluiremos a los comerciantes y microemprendedores para brindarles capacitación, apoyo y créditos. 🤝
#AquilEsCambio #SeVanPorqueSeVan https://t.co/fufnLY2Q8w",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,326,565,FALSE,NA,FALSE,NA,es,FALSE,NA,256,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
