screen_name;created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable;;
CynthiaViteri6;"Nuestro trabajo no se detendrá, aquí seguimos porque esta es #LaAlcaldíaDeLaGente. https://t.co/OQLM7TJL1i"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1620605039550283800,1620605039550283778,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,7,20,FALSE,NA,FALSE,NA,es,FALSE,NA,183,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-02-01T02:08:45Z,1620605039550283800,1620605039550283778,""En el sur de la ciudad continuaremos con la obra pública y social incluyendo la construcción del nuevo centro de desintoxicación de drogas para varones, un nuevo Zumar, el Centro Valientes, un gerontológico y una Casa Rosada para apoyar a quienes más lo necesitan. https://t.co/KtD4Lx80iI"",""En el sur de la ciudad continuaremos con la obra pública y social incluyendo la construcción del nuevo centro de desintoxicación de drogas para varones, un nuevo Zumar, el Centro Valientes, un gerontológico y una Casa Rosada para apoyar a quienes más lo necesitan. https://t.co/KtD4Lx80iI"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1620605012069212200,1620605012069212160,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,6,29,FALSE,NA,FALSE,NA,es,FALSE,NA,264,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-02-01T02:08:38Z,1620605012069212200,1620605012069212160,Cerramos nuestra campaña en el Distrito 1. https://t.co/2N7sYkpEnw,Cerramos nuestra campaña en el Distrito 1. https://t.co/2N7sYkpEnw,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,23,89,FALSE,NA,FALSE,NA,es,FALSE,NA,42,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-02-01T01:32:46Z,1620595983448162300,1620595983448162304,Brindamos oportunidades para las mujeres. El bienestar y el progreso continúa. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/9omSiAl2fW,Brindamos oportunidades para las mujeres. El bienestar y el progreso continúa. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/9omSiAl2fW,FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,24,FALSE,NA,FALSE,NA,es,FALSE,NA,110,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-02-01T00:19:26Z,1620577529219399700,1620577529219399680,""Madre, hija, amiga, hermana: todas estamos juntas y lo estaremos siempre. C+ porque es posible. #LaAlcaldíaDeLaGente #La6esTodo https://t.co/xMf7FsdhL7"",""Madre, hija, amiga, hermana: todas estamos juntas y lo estaremos siempre. C+ porque es posible. #LaAlcaldíaDeLaGente #La6esTodo https://t.co/xMf7FsdhL7"",FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,6,23,FALSE,NA,FALSE,NA,es,FALSE,NA,127,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T23:32:43Z,1620565773080211500,1620565773080211458,Agentes del Grupo Élite retuvieron a ciudadano que salió huyendo de un local ubicado en la calle Panamá y Luzurraga luego de consumir sin pagar. El sujeto está a disposición de las autoridades competentes. Continúa el trabajo de control en el centro de la ciudad. https://t.co/AVAjJGBLfK,Agentes del Grupo Élite retuvieron a ciudadano que salió huyendo de un local ubicado en la calle Panamá y Luzurraga luego de consumir sin pagar. El sujeto está a disposición de las autoridades competentes. Continúa el trabajo de control en el centro de la ciudad. https://t.co/AVAjJGBLfK,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,50,202,FALSE,NA,FALSE,NA,es,FALSE,NA,263,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T22:29:09Z,1620549773907591200,1620549773907591168,""Trabajamos por Posorja, el Morro y Juan Gómez Rendón. Todos somos Guayaquil. #LaAlcaldíaDeLaGente https://t.co/7bpB5MunwP"",""Trabajamos por Posorja, el Morro y Juan Gómez Rendón. Todos somos Guayaquil. #LaAlcaldíaDeLaGente https://t.co/7bpB5MunwP"",FALSE,,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,12,41,FALSE,NA,FALSE,NA,es,FALSE,NA,97,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T20:53:37Z,1620525731985100800,1620525731985100800,Le dimos prioridad a la salud y lo seguiremos haciendo con la construcción de nuevos centros para tu bienestar. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/2v3PsfLPr7,Le dimos prioridad a la salud y lo seguiremos haciendo con la construcción de nuevos centros para tu bienestar. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/2v3PsfLPr7,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,11,29,FALSE,NA,FALSE,NA,es,FALSE,NA,143,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T19:33:08Z,1620505480564211700,1620505480564211712,""El que tenga oídos que oiga, el que tenga ojos que vea. ";;
CynthiaViteri6;Los videojuegos también sirven para promover la paz y el progreso.;;
CynthiaViteri6;;;
CynthiaViteri6;"Desde el Centro Pixel, con el objetivo de crear empleabilidad de las carreras del futuro, apoyaremos a los jóvenes en capacitaciones de programática y más. https://t.co/p0rpDj3U0q"",""El que tenga oídos que oiga, el que tenga ojos que vea. ";;
CynthiaViteri6;Los videojuegos también sirven para promover la paz y el progreso.;;
CynthiaViteri6;;;
CynthiaViteri6;"Desde el Centro Pixel, con el objetivo de crear empleabilidad de las carreras del futuro, apoyaremos a los jóvenes en capacitaciones de programática y más. https://t.co/p0rpDj3U0q"",FALSE,,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,93,548,FALSE,NA,FALSE,NA,es,FALSE,NA,280,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T18:26:19Z,1620488664345370600,1620488664345370624,Todo esto para mejorar la calidad de vida y brindar oportunidades de progreso para todos. Guayaquil no para. #LaAlcaldíaDeLaGente.,Todo esto para mejorar la calidad de vida y brindar oportunidades de progreso para todos. Guayaquil no para. #LaAlcaldíaDeLaGente.,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1620488661526786e3,1620488661526786048,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,2,14,FALSE,NA,FALSE,NA,es,NA,NA,130,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T18:26:18Z,1620488661526786e3,1620488661526786048,""Construimos las dos plantas de tratamiento de aguas residuales más grandes del país, desarrollamos más de 11.000 soluciones habitacionales e intervinimos cientos de kilómetros de calles, aceras y bordillos."",""Construimos las dos plantas de tratamiento de aguas residuales más grandes del país, desarrollamos más de 11.000 soluciones habitacionales e intervinimos cientos de kilómetros de calles, aceras y bordillos."",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1620488658817257500,1620488658817257472,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,5,19,FALSE,NA,FALSE,NA,es,NA,NA,206,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T18:26:18Z,1620488658817257500,1620488658817257472,""LA OBRA CONTINÚA EN GUAYAQUIL";;
CynthiaViteri6;"Durante 4 años, y a pesar de atravesar la peor pandemia de nuestra historia, desarrollamos obra pública para el beneficio de todos. https://t.co/25zfvfbCI9"",""LA OBRA CONTINÚA EN GUAYAQUIL";;
CynthiaViteri6;"Durante 4 años, y a pesar de atravesar la peor pandemia de nuestra historia, desarrollamos obra pública para el beneficio de todos. https://t.co/25zfvfbCI9"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,7,44,FALSE,NA,FALSE,NA,es,FALSE,NA,161,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T17:41:46Z,1620477454401024e3,1620477454401024001,""Con la Tarjeta Única Guayaquil se podrá pagar el pasaje del transporte público, recibir descuentos en tiendas y la opción de pagar un seguro de salud. https://t.co/SKHDJKC97A"",""Con la Tarjeta Única Guayaquil se podrá pagar el pasaje del transporte público, recibir descuentos en tiendas y la opción de pagar un seguro de salud. https://t.co/SKHDJKC97A"",FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,50,FALSE,NA,FALSE,NA,es,FALSE,NA,150,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T16:57:31Z,1620466319190814700,1620466319190814721,Acompáñanos desde las 15h30 en el cierre de campaña del Distrito 1. #LaAlcaldíaDeLaGente https://t.co/798F4qkoFE,Acompáñanos desde las 15h30 en el cierre de campaña del Distrito 1. #LaAlcaldíaDeLaGente https://t.co/798F4qkoFE,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,15,93,FALSE,NA,FALSE,NA,es,FALSE,NA,88,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T16:40:58Z,1620462151944274e3,1620462151944273921,Somos el equipo que trabaja por ti y tu familia. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/IHb5eQr8xo,Somos el equipo que trabaja por ti y tu familia. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/IHb5eQr8xo,FALSE,,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,8,31,FALSE,NA,FALSE,NA,es,FALSE,NA,80,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T15:55:27Z,1620450699732729900,1620450699732729859,""Además, apoyaremos su economía y la de sus familias con el pasaje gratuito de la Metrovía para que puedan continuar estudiando. ";;
CynthiaViteri6;;;
CynthiaViteri6;"En la juventud está el futuro de Guayaquil y lo apoyaremos, esta es #LaAlcaldíaDeLaGente. https://t.co/aWzwqmyBom"",""Además, apoyaremos su economía y la de sus familias con el pasaje gratuito de la Metrovía para que puedan continuar estudiando. ";;
CynthiaViteri6;;;
CynthiaViteri6;"En la juventud está el futuro de Guayaquil y lo apoyaremos, esta es #LaAlcaldíaDeLaGente. https://t.co/aWzwqmyBom"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1620450687162409e3,1620450687162408960,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,5,17,FALSE,NA,FALSE,NA,es,FALSE,NA,219,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T15:55:24Z,1620450687162409e3,1620450687162408960,""Los jóvenes de Guayaquil son una de nuestras prioridades.";;
CynthiaViteri6;;;
CynthiaViteri6;"Con la construcción del Centro Pixel que ofrecerá capacitaciones en las carreras del futuro, la entrega de becas universitarias y la masificación deportiva, les daremos más oportunidades de progreso. https://t.co/uz4b0sGRYC"",""Los jóvenes de Guayaquil son una de nuestras prioridades.";;
CynthiaViteri6;;;
CynthiaViteri6;"Con la construcción del Centro Pixel que ofrecerá capacitaciones en las carreras del futuro, la entrega de becas universitarias y la masificación deportiva, les daremos más oportunidades de progreso. https://t.co/uz4b0sGRYC"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,15,61,FALSE,NA,FALSE,NA,es,FALSE,NA,258,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T15:02:27Z,1620437360528990200,1620437360528990216,Brindamos herramientas digitales para acortar la brecha tecnológica en la ciudad. #LaAlcaldíaDeLaGente https://t.co/XrUbotymZl,Brindamos herramientas digitales para acortar la brecha tecnológica en la ciudad. #LaAlcaldíaDeLaGente https://t.co/XrUbotymZl,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,13,51,FALSE,NA,FALSE,NA,es,FALSE,NA,102,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T14:11:17Z,1620424481352319e3,1620424481352318982,En cada calle de Guayaquil se escucha LA VOZ DEL PUEBLO. #LaAlcaldíaDeLaGente https://t.co/3tQpd0Bndq,En cada calle de Guayaquil se escucha LA VOZ DEL PUEBLO. #LaAlcaldíaDeLaGente https://t.co/3tQpd0Bndq,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,10,43,FALSE,NA,FALSE,NA,es,FALSE,NA,77,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T13:15:13Z,1620410371562684400,1620410371562684417,Con las cámaras de vigilancia y megáfonos instalados en la ciudad se logran disuadir hurtos en la ciudadela Las Orquídeas. Contribuimos con la seguridad de Guayaquil. https://t.co/oyToYbDFwF,Con las cámaras de vigilancia y megáfonos instalados en la ciudad se logran disuadir hurtos en la ciudadela Las Orquídeas. Contribuimos con la seguridad de Guayaquil. https://t.co/oyToYbDFwF,FALSE,,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,73,393,FALSE,NA,FALSE,NA,es,FALSE,NA,166,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T02:31:04Z,1620248266389733400,1620248266389733377,Mañana a las 08h00 estaré conversando sobre nuestro trabajo en #LaAlcaldíaDeLaGente. Los espero. https://t.co/rDeD0D7tPN,Mañana a las 08h00 estaré conversando sobre nuestro trabajo en #LaAlcaldíaDeLaGente. Los espero. https://t.co/rDeD0D7tPN,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,10,28,FALSE,NA,FALSE,NA,es,FALSE,NA,96,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T02:17:23Z,1620244822895505400,1620244822895505408,""Seguiremos trabajando por todos en la ciudad, sobre todo por los que más lo necesitan. Nosotros no dejaremos a nadie atrás. https://t.co/I75VW73AE9"",""Seguiremos trabajando por todos en la ciudad, sobre todo por los que más lo necesitan. Nosotros no dejaremos a nadie atrás. https://t.co/I75VW73AE9"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1620244750149488600,1620244750149488640,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,2,10,FALSE,NA,FALSE,NA,es,FALSE,NA,123,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T02:17:05Z,1620244750149488600,1620244750149488640,""En el próximo periodo de #LaAlcaldíaDeLaGente construiremos dos pasos a desnivel, 6 proyectos de regeneración urbana y continuaremos con la instalación de cámaras de seguridad para la tranquilidad de los habitantes de estas parroquias. https://t.co/yhJaBpFAIX"",""En el próximo periodo de #LaAlcaldíaDeLaGente construiremos dos pasos a desnivel, 6 proyectos de regeneración urbana y continuaremos con la instalación de cámaras de seguridad para la tranquilidad de los habitantes de estas parroquias. https://t.co/yhJaBpFAIX"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1620244710567858200,1620244710567858177,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,6,17,FALSE,NA,FALSE,NA,es,FALSE,NA,235,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T02:16:56Z,1620244710567858200,1620244710567858177,""Cerramos nuestra campaña electoral en el Distrito 3 recorriendo las calles de Letamendi, García Moreno y Urdaneta. https://t.co/Rf0L34bWSf"",""Cerramos nuestra campaña electoral en el Distrito 3 recorriendo las calles de Letamendi, García Moreno y Urdaneta. https://t.co/Rf0L34bWSf"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,19,78,FALSE,NA,FALSE,NA,es,FALSE,NA,114,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-31T01:54:29Z,1620239059527549e3,1620239059527548930,""Tablets, útiles escolares y escuelas remodeladas, todo fue posible gracias a la visión de nuestros concejales. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/AGtRd20kMp"",""Tablets, útiles escolares y escuelas remodeladas, todo fue posible gracias a la visión de nuestros concejales. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/AGtRd20kMp"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,24,FALSE,NA,FALSE,NA,es,FALSE,NA,142,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-30T22:55:56Z,1620194129991946200,1620194129991946241,Construimos el primer Hospital Municipal y la ampliaremos para ti porque el bienestar continúa. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/zVkONlYnWt,Construimos el primer Hospital Municipal y la ampliaremos para ti porque el bienestar continúa. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/zVkONlYnWt,FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,15,52,FALSE,NA,FALSE,NA,es,FALSE,NA,127,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-30T22:00:41Z,1620180224490225700,1620180224490225667,""DETENIDO SUJETO BUSCADO POR VIOLAR A MENOR DE EDAD";;
CynthiaViteri6;"Fue detenido en Monte Sinahí sujeto que tenía boleta por agredir sexualmente a una menor de 16 años. El sujeto está a disposición de la Policía Nacional y será trasladado a las autoridades competentes. https://t.co/DTztXl2UwH"",""DETENIDO SUJETO BUSCADO POR VIOLAR A MENOR DE EDAD";;
CynthiaViteri6;"Fue detenido en Monte Sinahí sujeto que tenía boleta por agredir sexualmente a una menor de 16 años. El sujeto está a disposición de la Policía Nacional y será trasladado a las autoridades competentes. https://t.co/DTztXl2UwH"",FALSE,,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,37,130,FALSE,NA,FALSE,NA,es,FALSE,NA,252,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-30T17:23:45Z,1620110531263856600,1620110531263856641,Apoyamos la educación de los jóvenes con becas universitarias. #LaAlcaldíaDeLaGente https://t.co/NmUb2ihcxE,Apoyamos la educación de los jóvenes con becas universitarias. #LaAlcaldíaDeLaGente https://t.co/NmUb2ihcxE,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,13,67,FALSE,NA,FALSE,NA,es,FALSE,NA,83,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-30T16:58:57Z,1620104288646361e3,1620104288646361088,Acompáñanos en el cierre de campaña en el Distrito 3. Los esperamos desde las 15h00. #LaAlcaldíaDeLaGente https://t.co/RmJEMW1Vg2,Acompáñanos en el cierre de campaña en el Distrito 3. Los esperamos desde las 15h00. #LaAlcaldíaDeLaGente https://t.co/RmJEMW1Vg2,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,5,59,FALSE,NA,FALSE,NA,es,FALSE,NA,105,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-30T16:30:36Z,1620097157436182500,1620097157436182528,""Vencimos la peor pandemia de nuestra historia y hoy, seguiremos luchando por ti. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/ssMYxi2Pzw"",""Vencimos la peor pandemia de nuestra historia y hoy, seguiremos luchando por ti. #La6esTodo #LaAlcaldíaDeLaGente https://t.co/ssMYxi2Pzw"",FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,29,110,FALSE,NA,FALSE,NA,es,FALSE,NA,112,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-30T15:08:07Z,1620076397590122500,1620076397590122496,""Mi objetivo siempre es llegar cada vez a más gente.";;
CynthiaViteri6;;;
CynthiaViteri6;"Mira el documental “Mujeres en el Poder” en mi canal de Youtube: https://t.co/O5TxlFy0Im https://t.co/yqnSCp641I"",""Mi objetivo siempre es llegar cada vez a más gente.";;
CynthiaViteri6;;;
CynthiaViteri6;"Mira el documental “Mujeres en el Poder” en mi canal de Youtube: https://t.co/O5TxlFy0Im https://t.co/yqnSCp641I"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,15,100,FALSE,NA,FALSE,NA,es,FALSE,NA,141,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-30T02:01:41Z,1619878486788952e3,1619878486788952064,""En compañía de Stalin Chichanda recorrimos las calles del Distrito 4 donde durante 4 años hemos desarrollado obras como juegos acuáticos, una planta de agua, el mercado de mariscos y un hospital del día";" además de haber llevado atención social a niños, jóvenes y adultos mayores. https://t.co/PwyX0OzMyW"",""En compañía de Stalin Chichanda recorrimos las calles del Distrito 4 donde durante 4 años hemos desarrollado obras como juegos acuáticos, una planta de agua, el mercado de mariscos y un hospital del día";" además de haber llevado atención social a niños, jóvenes y adultos mayores. https://t.co/PwyX0OzMyW"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1619878444602626e3,1619878444602626051,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,5,29,FALSE,NA,FALSE,NA,es,FALSE,NA,279,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA"
CynthiaViteri6;"2023-01-30T02:01:31Z,1619878444602626e3,1619878444602626051,""¡Se siente el apoyo de los habitantes de Posorja, el Morro y Juan Gómez Rendón a #LaAlcaldíaDeLaGente! https://t.co/jK0VrLOUNu"",""¡Se siente el apoyo de los habitantes de Posorja, el Morro y Juan Gómez Rendón a #LaAlcaldíaDeLaGente! https://t.co/jK0VrLOUNu"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,15,57,FALSE,NA,FALSE,NA,es,FALSE,NA,102,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-30T00:30:26Z,1619855523515609e3,1619855523515609089,""Mañana 7PM estaremos en #GuayakillRP #GTAGuayaquil #Roleplay";;
CynthiaViteri6;;;
CynthiaViteri6;"En vivo desde mi cuenta de Twitch: https://t.co/xz3yrtkxkb https://t.co/38WrBv7keO"",""Mañana 7PM estaremos en #GuayakillRP #GTAGuayaquil #Roleplay";;
CynthiaViteri6;;;
CynthiaViteri6;"En vivo desde mi cuenta de Twitch: https://t.co/xz3yrtkxkb https://t.co/38WrBv7keO"",FALSE,,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,114,623,FALSE,NA,FALSE,NA,es,FALSE,NA,120,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T22:32:59Z,1619825964292407300,1619825964292407296,""Por la seguridad del Distrito 1, vota por #LaAlcaldíaDeLaGente. https://t.co/xqfSvvYE3e"",""Por la seguridad del Distrito 1, vota por #LaAlcaldíaDeLaGente. https://t.co/xqfSvvYE3e"",FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,13,98,FALSE,NA,FALSE,NA,es,FALSE,NA,63,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T20:42:12Z,1619798084111982600,1619798084111982593,Impulsamos la formación cultural con la Escuela de la Música. #LaAlcaldíaDeLaGente https://t.co/qy6Jjfelbc,Impulsamos la formación cultural con la Escuela de la Música. #LaAlcaldíaDeLaGente https://t.co/qy6Jjfelbc,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,8,55,FALSE,NA,FALSE,NA,es,FALSE,NA,82,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
